causeCode,numRunups,tsIntensity,oceanicTsunami,eqMagnitude,warningStatusId,
8,1,,FALSE,,,
2,3,,TRUE,,,
1,1,,TRUE,,,
8,8,,FALSE,,,
8,2,,TRUE,,,
0,5,,TRUE,,,
8,1,,TRUE,,,
8,2,,TRUE,,,
1,0,,TRUE,7,,
3,3,,TRUE,5.8,,
9,2,,TRUE,,,
1,1,,TRUE,6.9,3,
1,1,,TRUE,6.3,,
1,2,,TRUE,6.3,,
1,1,,TRUE,6.2,,
1,1,,TRUE,6.6,,
1,0,,TRUE,5.6,,
1,1,,TRUE,5.4,,
1,0,,TRUE,,,
1,0,,TRUE,7.5,,
1,63,,TRUE,8.2,3,
1,3,,TRUE,7.4,,
1,2,,TRUE,7.1,,
1,88,,TRUE,8.1,,
1,3,,TRUE,7.2,2,
1,3,,TRUE,6.7,,
1,1,,TRUE,5.2,,
1,1,,TRUE,7,2,
5,1,,TRUE,,,
6,1,,TRUE,,,
1,1,,TRUE,7.3,,
8,2,,TRUE,,,
3,0,,TRUE,,,
3,1,,TRUE,6.3,,
8,0,,TRUE,,,
9,0,,TRUE,,,
1,0,,TRUE,,,
1,0,,TRUE,6.3,,
1,1,,TRUE,6.4,,
1,1,2,TRUE,6.7,,
1,1,2,TRUE,6,,
3,0,2,TRUE,6.4,,
1,1,3,TRUE,7.3,,
1,2,,TRUE,7.3,2,
1,4,,TRUE,7.1,,
6,827,,TRUE,,2,
6,1,,TRUE,,,
6,1,,TRUE,,,
1,1,,TRUE,6.5,,
8,1,,FALSE,,,
9,1,,TRUE,,,
8,0,,FALSE,,,
1,11,,TRUE,7.3,3,
1,3,,TRUE,6.9,4,
1,1,,TRUE,7,2,
3,0,,FALSE,7.5,,
1,0,,FALSE,6.5,,
8,0,,FALSE,,,
1,0,,TRUE,4.9,,
0,0,,TRUE,,,
1,0,,TRUE,5.5,,
1,1,0,TRUE,6.9,,
1,1,1,TRUE,6.7,,
1,0,1,TRUE,7.4,,
3,0,3,TRUE,,,
8,1,,TRUE,,,
0,2,,TRUE,,,
1,1,,TRUE,7.3,,
1,1,,TRUE,5.6,,
1,1,,TRUE,,,
1,4,,TRUE,5.5,,
8,0,,FALSE,,,
8,0,,FALSE,,,
0,0,,TRUE,,,
1,1,,TRUE,,,
1,1,,TRUE,7,4,
8,0,,TRUE,,,
2,0,,TRUE,,,
